airport,season,arr_flights,arr_delay,weather_adjusted,weather_share_adjusted,iata_code,name,type,municipality,latitude_deg,longitude_deg
ART,Spring,831.0,9675.0,3945.208,0.4077734366925065,ART,Watertown International Airport,medium_airport,Watertown,43.991901,-76.021698
ART,Summer,892.0,12729.0,3704.542,0.2910316599890015,ART,Watertown International Airport,medium_airport,Watertown,43.991901,-76.021698
ART,Winter,760.0,18499.0,10024.346,0.5418858316665766,ART,Watertown International Airport,medium_airport,Watertown,43.991901,-76.021698
ASE,Fall,5732.0,83526.0,18365.996,0.21988358116035725,ASE,Aspen-Pitkin County Airport (Sardy Field),medium_airport,Aspen,39.223202,-106.869003
ASE,Spring,7157.0,142114.0,33760.382,0.23755845307288515,ASE,Aspen-Pitkin County Airport (Sardy Field),medium_airport,Aspen,39.223202,-106.869003
ASE,Summer,9496.0,230802.0,37274.932,0.16150177208169775,ASE,Aspen-Pitkin County Airport (Sardy Field),medium_airport,Aspen,39.223202,-106.869003
ASE,Winter,11341.0,338300.0,85394.778,0.25242322790422705,ASE,Aspen-Pitkin County Airport (Sardy Field),medium_airport,Aspen,39.223202,-106.869003
ATL,Fall,419486.0,3341098.0,366705.356,0.10975594131031177,ATL,Hartsfield Jackson Atlanta International Airport,large_airport,Atlanta,33.6367,-84.428101
ATL,Spring,420593.0,5035844.0,632678.7540000001,0.12563509791010208,ATL,Hartsfield Jackson Atlanta International Airport,large_airport,Atlanta,33.6367,-84.428101
ATL,Summer,434864.0,7008597.0,935876.884,0.13353270048199375,ATL,Hartsfield Jackson Atlanta International Airport,large_airport,Atlanta,33.6367,-84.428101
ATL,Winter,355648.0,4033148.0,603018.154,0.1495155035223106,ATL,Hartsfield Jackson Atlanta International Airport,large_airport,Atlanta,33.6367,-84.428101
ATW,Fall,8948.0,117916.0,14806.576000000001,0.12556884561891518,ATW,Appleton International Airport,medium_airport,Appleton,44.258515,-88.519
ATW,Spring,9180.0,131104.0,26636.346,0.20316959055406397,ATW,Appleton International Airport,medium_airport,Appleton,44.258515,-88.519
ATW,Summer,9204.0,181940.0,30853.842,0.16958251071781907,ATW,Appleton International Airport,medium_airport,Appleton,44.258515,-88.519
ATW,Winter,7591.0,156107.0,34852.752,0.22326194212943687,ATW,Appleton International Airport,medium_airport,Appleton,44.258515,-88.519
ATY,Fall,347.0,5764.0,899.678,0.15608570437196392,ATY,Watertown Regional Airport,medium_airport,Watertown,44.91400146,-97.15470123
ATY,Spring,158.0,566.0,76.0,0.13427561837455831,ATY,Watertown Regional Airport,medium_airport,Watertown,44.91400146,-97.15470123
ATY,Summer,219.0,2987.0,34.038,0.011395379979912955,ATY,Watertown Regional Airport,medium_airport,Watertown,44.91400146,-97.15470123
ATY,Winter,134.0,1005.0,17.0,0.01691542288557214,ATY,Watertown Regional Airport,medium_airport,Watertown,44.91400146,-97.15470123
AUS,Fall,110093.0,1120867.0,132776.98,0.11845917490656788,AUS,Austin Bergstrom International Airport,large_airport,Austin,30.197535,-97.662015
AUS,Spring,103899.0,1420761.0,204565.43600000002,0.1439830034748983,AUS,Austin Bergstrom International Airport,large_airport,Austin,30.197535,-97.662015
AUS,Summer,110699.0,1922372.0,247290.69400000002,0.128638314540578,AUS,Austin Bergstrom International Airport,large_airport,Austin,30.197535,-97.662015
AUS,Winter,86361.0,1046159.0,133902.342,0.12799425517536053,AUS,Austin Bergstrom International Airport,large_airport,Austin,30.197535,-97.662015
AVL,Fall,15909.0,190442.0,38827.036,0.20387853519706786,AVL,Asheville Regional Airport,medium_airport,Asheville,35.435488,-82.541853
AVL,Spring,13827.0,201740.0,33698.674,0.16704012094775453,AVL,Asheville Regional Airport,medium_airport,Asheville,35.435488,-82.541853
AVL,Summer,17929.0,367866.0,72711.034,0.19765630419772418,AVL,Asheville Regional Airport,medium_airport,Asheville,35.435488,-82.541853
AVL,Winter,10475.0,121648.0,15264.624,0.1254819150335394,AVL,Asheville Regional Airport,medium_airport,Asheville,35.435488,-82.541853
AVP,Fall,3739.0,45192.0,3766.536,0.08334519383961764,AVP,Wilkes-Barre/Scranton International Airport,medium_airport,Wilkes-Barre/Scranton,41.337064,-75.724232
AVP,Spring,3837.0,49662.0,7608.7660000000005,0.1532110265394064,AVP,Wilkes-Barre/Scranton International Airport,medium_airport,Wilkes-Barre/Scranton,41.337064,-75.724232
AVP,Summer,3969.0,87331.0,14856.514000000001,0.1701173008439157,AVP,Wilkes-Barre/Scranton International Airport,medium_airport,Wilkes-Barre/Scranton,41.337064,-75.724232
AVP,Winter,3028.0,49283.0,7822.086,0.15871773228090824,AVP,Wilkes-Barre/Scranton International Airport,medium_airport,Wilkes-Barre/Scranton,41.337064,-75.724232
AZA,Fall,6496.0,106416.0,15419.572,0.14489900015035334,AZA,Mesa Gateway Airport,medium_airport,Mesa,33.3078,-111.654999
AZA,Spring,8301.0,120728.0,17088.366,0.14154434762441193,AZA,Mesa Gateway Airport,medium_airport,Mesa,33.3078,-111.654999
AZA,Summer,6827.0,150176.0,20659.496,0.1375685595567867,AZA,Mesa Gateway Airport,medium_airport,Mesa,33.3078,-111.654999
AZA,Winter,7421.0,168597.0,41148.818,0.24406613403559968,AZA,Mesa Gateway Airport,medium_airport,Mesa,33.3078,-111.654999
AZO,Fall,2408.0,21049.0,4658.798,0.22133108461209558,AZO,Kalamazoo/Battle Creek International Airport,medium_airport,Kalamazoo,42.232105,-85.549637
AZO,Spring,2324.0,31151.0,5820.282,0.18684093608551894,AZO,Kalamazoo/Battle Creek International Airport,medium_airport,Kalamazoo,42.232105,-85.549637
AZO,Summer,2421.0,46494.0,6333.954,0.1362316427926184,AZO,Kalamazoo/Battle Creek International Airport,medium_airport,Kalamazoo,42.232105,-85.549637
AZO,Winter,1988.0,32065.0,12375.908,0.38596313737720256,AZO,Kalamazoo/Battle Creek International Airport,medium_airport,Kalamazoo,42.232105,-85.549637
BDL,Fall,29268.0,303333.0,32522.914,0.10721851562474245,BDL,Bradley International Airport,large_airport,Hartford,41.938555,-72.688016
BDL,Spring,29394.0,434465.0,43824.086,0.1008690826648867,BDL,Bradley International Airport,large_airport,Hartford,41.938555,-72.688016
BDL,Summer,30463.0,635563.0,81027.732,0.12748969338995506,BDL,Bradley International Airport,large_airport,Hartford,41.938555,-72.688016
BDL,Winter,24095.0,349023.0,41923.458,0.12011660549591287,BDL,Bradley International Airport,large_airport,Hartford,41.938555,-72.688016
BET,Fall,975.0,6646.0,1973.134,0.2968904604273247,BET,Bethel Airport,medium_airport,Bethel,60.77980042,-161.8379974
BET,Spring,964.0,6996.0,1594.6879999999999,0.22794282447112635,BET,Bethel Airport,medium_airport,Bethel,60.77980042,-161.8379974
BET,Summer,999.0,7945.0,920.712,0.11588571428571429,BET,Bethel Airport,medium_airport,Bethel,60.77980042,-161.8379974
BET,Winter,828.0,9537.0,2682.928,0.28131781482646534,BET,Bethel Airport,medium_airport,Bethel,60.77980042,-161.8379974
BFF,Fall,779.0,11736.0,1430.832,0.12191820040899796,BFF,Western Neb. Rgnl/William B. Heilig Airport,medium_airport,Scottsbluff,41.87400055,-103.5960007
BFF,Spring,842.0,11911.0,1526.182,0.12813214675510032,BFF,Western Neb. Rgnl/William B. Heilig Airport,medium_airport,Scottsbluff,41.87400055,-103.5960007
BFF,Summer,816.0,16908.0,1607.71,0.09508575822096049,BFF,Western Neb. Rgnl/William B. Heilig Airport,medium_airport,Scottsbluff,41.87400055,-103.5960007
BFF,Winter,714.0,8227.0,685.966,0.0833798468457518,BFF,Western Neb. Rgnl/William B. Heilig Airport,medium_airport,Scottsbluff,41.87400055,-103.5960007
BFL,Fall,3520.0,47705.0,3511.114,0.07360054501624567,BFL,Meadows Field,medium_airport,Bakersfield,35.433601,-119.056999
BFL,Spring,3381.0,45390.0,4843.09,0.10669949328045826,BFL,Meadows Field,medium_airport,Bakersfield,35.433601,-119.056999
BFL,Summer,3402.0,70894.0,6440.586,0.09084811126470506,BFL,Meadows Field,medium_airport,Bakersfield,35.433601,-119.056999
BFL,Winter,2878.0,41796.0,6015.544,0.14392630873767825,BFL,Meadows Field,medium_airport,Bakersfield,35.433601,-119.056999
BGM,Fall,529.0,2222.0,319.35,0.14372187218721874,BGM,Greater Binghamton/Edwin A Link field,medium_airport,Binghamton,42.20869827,-75.97979736
BGM,Spring,539.0,4789.0,1089.4540000000002,0.22749091668406768,BGM,Greater Binghamton/Edwin A Link field,medium_airport,Binghamton,42.20869827,-75.97979736
BGM,Summer,537.0,7750.0,960.252,0.12390348387096774,BGM,Greater Binghamton/Edwin A Link field,medium_airport,Binghamton,42.20869827,-75.97979736
BGM,Winter,482.0,7233.0,2978.076,0.41173454997926173,BGM,Greater Binghamton/Edwin A Link field,medium_airport,Binghamton,42.20869827,-75.97979736
BGR,Fall,7387.0,69244.0,8620.178,0.12448989082086534,BGR,Bangor International Airport,medium_airport,Bangor,44.806364,-68.826668
BGR,Spring,5524.0,70435.0,10842.796,0.15394045573933415,BGR,Bangor International Airport,medium_airport,Bangor,44.806364,-68.826668
BGR,Summer,8864.0,148504.0,27871.958,0.18768489737650162,BGR,Bangor International Airport,medium_airport,Bangor,44.806364,-68.826668
BGR,Winter,4376.0,55754.0,14637.216,0.26253212325573055,BGR,Bangor International Airport,medium_airport,Bangor,44.806364,-68.826668
BHM,Fall,23340.0,222112.0,25005.098,0.11257878007491717,BHM,Birmingham-Shuttlesworth International Airport,large_airport,Birmingham,33.562877,-86.750712
BHM,Spring,21438.0,303037.0,45541.078,0.15028223616258082,BHM,Birmingham-Shuttlesworth International Airport,large_airport,Birmingham,33.562877,-86.750712
BHM,Summer,23144.0,451230.0,71599.98,0.1586773485805465,BHM,Birmingham-Shuttlesworth International Airport,large_airport,Birmingham,33.562877,-86.750712
BHM,Winter,17732.0,221170.0,25186.24,0.11387728896324095,BHM,Birmingham-Shuttlesworth International Airport,large_airport,Birmingham,33.562877,-86.750712
BIH,Fall,41.0,674.0,5.496,0.008154302670623146,BIH,Eastern Sierra Regional Airport,medium_airport,Bishop,37.3731,-118.363998
BIH,Spring,255.0,4182.0,671.552,0.16058153993304639,BIH,Eastern Sierra Regional Airport,medium_airport,Bishop,37.3731,-118.363998
BIH,Summer,264.0,4037.0,337.488,0.08359871191478821,BIH,Eastern Sierra Regional Airport,medium_airport,Bishop,37.3731,-118.363998
BIH,Winter,593.0,14641.0,1342.02,0.09166177173690322,BIH,Eastern Sierra Regional Airport,medium_airport,Bishop,37.3731,-118.363998
BIL,Fall,6475.0,40246.0,4995.958,0.12413551657307557,BIL,Billings Logan International Airport,medium_airport,Billings,45.808932,-108.541242
BIL,Spring,5979.0,55041.0,9382.188,0.17045816754782797,BIL,Billings Logan International Airport,medium_airport,Billings,45.808932,-108.541242
BIL,Summer,7658.0,103038.0,11450.088,0.11112490537471612,BIL,Billings Logan International Airport,medium_airport,Billings,45.808932,-108.541242
BIL,Winter,5142.0,62163.0,15101.53,0.24293438218876182,BIL,Billings Logan International Airport,medium_airport,Billings,45.808932,-108.541242
BIS,Fall,5100.0,41195.0,5589.02,0.13567229032649594,BIS,Bismarck Municipal Airport,medium_airport,Bismarck,46.772734,-100.746874
BIS,Spring,4922.0,52423.0,11329.456,0.21611613223203555,BIS,Bismarck Municipal Airport,medium_airport,Bismarck,46.772734,-100.746874
BIS,Summer,5298.0,87814.0,12029.238000000001,0.13698542373653405,BIS,Bismarck Municipal Airport,medium_airport,Bismarck,46.772734,-100.746874
BIS,Winter,4327.0,64657.0,17507.924,0.2707815704409422,BIS,Bismarck Municipal Airport,medium_airport,Bismarck,46.772734,-100.746874
BJI,Fall,908.0,7640.0,1312.466,0.17178874345549736,BJI,Bemidji Regional Airport,medium_airport,Bemidji,47.50939941,-94.93370056
BJI,Spring,920.0,13030.0,4736.356,0.363496239447429,BJI,Bemidji Regional Airport,medium_airport,Bemidji,47.50939941,-94.93370056
BJI,Summer,934.0,13315.0,2505.744,0.1881895606458881,BJI,Bemidji Regional Airport,medium_airport,Bemidji,47.50939941,-94.93370056
BJI,Winter,825.0,17807.0,5386.282,0.30248115909473805,BJI,Bemidji Regional Airport,medium_airport,Bemidji,47.50939941,-94.93370056
BKG,Fall,14.0,232.0,42.152,0.1816896551724138,BKG,Branson Airport,medium_airport,Branson,36.532082,-93.200544
BKG,Spring,17.0,228.0,40.304,0.1767719298245614,BKG,Branson Airport,medium_airport,Branson,36.532082,-93.200544
BKG,Summer,87.0,1002.0,235.01,0.23454091816367265,BKG,Branson Airport,medium_airport,Branson,36.532082,-93.200544
BLI,Fall,3394.0,24416.0,4777.634,0.19567635976408912,BLI,Bellingham International Airport,medium_airport,Bellingham,48.79280090332031,-122.53800201416016
BLI,Spring,3659.0,26116.0,2511.856,0.0961807321182417,BLI,Bellingham International Airport,medium_airport,Bellingham,48.79280090332031,-122.53800201416016
BLI,Summer,3726.0,39774.0,3003.628,0.07551737315834466,BLI,Bellingham International Airport,medium_airport,Bellingham,48.79280090332031,-122.53800201416016
BLI,Winter,3014.0,33290.0,7572.618,0.22747425653349354,BLI,Bellingham International Airport,medium_airport,Bellingham,48.79280090332031,-122.53800201416016
BLV,Fall,1124.0,15383.0,2305.498,0.14987310667620102,BLV,Scott AFB/Midamerica Airport,medium_airport,Belleville,38.5452,-89.835197
BLV,Spring,1551.0,19179.0,3376.864,0.1760709108921216,BLV,Scott AFB/Midamerica Airport,medium_airport,Belleville,38.5452,-89.835197
BLV,Summer,2164.0,44631.0,8584.198,0.19233711993905583,BLV,Scott AFB/Midamerica Airport,medium_airport,Belleville,38.5452,-89.835197
BLV,Winter,958.0,15918.0,2906.388,0.18258499811534112,BLV,Scott AFB/Midamerica Airport,medium_airport,Belleville,38.5452,-89.835197
BMI,Fall,3231.0,32501.0,4189.058,0.12889012645764747,BMI,Central Illinois Regional Airport at Bloomington-Normal,medium_airport,Bloomington/Normal,40.4771,-88.915901
BMI,Spring,3181.0,40579.0,7768.878,0.191450701101555,BMI,Central Illinois Regional Airport at Bloomington-Normal,medium_airport,Bloomington/Normal,40.4771,-88.915901
BMI,Summer,3372.0,64102.0,11869.568,0.18516689026863437,BMI,Central Illinois Regional Airport at Bloomington-Normal,medium_airport,Bloomington/Normal,40.4771,-88.915901
BMI,Winter,2893.0,42160.0,13916.654,0.3300914136622391,BMI,Central Illinois Regional Airport at Bloomington-Normal,medium_airport,Bloomington/Normal,40.4771,-88.915901
BNA,Fall,123928.0,1145808.0,124330.754,0.10850923889517267,BNA,Nashville International Airport,large_airport,Nashville,36.1245,-86.6782
